atc,atc_name,rxnorm_concept_id,rxnorm_concept name,atc_concept_id,rxnorm_code
M05BA05,TILUDRONIC ACID,1578445,Tiludronate,21604153,57230
M05BA06,IBANDRONIC ACID,1512480,Ibandronate,21604154,115264
M05BA07,RISEDRONIC ACID,1516800,Risedronate,21604155,73056
M05BA07,RISEDRONIC ACID,19035704,Calcium Carbonate,21604155,1897
M05BA08,ZOLEDRONIC ACID,1524674,zoledronic acid,21604156,77655
M05BB03,ALENDRONIC ACID AND COLECALCIFEROL,1557272,Alendronate,21604160,46041
M05BB03,ALENDRONIC ACID AND COLECALCIFEROL,19095164,Cholecalciferol,21604160,2418
M09AX,OTHER DRUGS FOR DISORDERS OF MUSCULO-SKELETAL SYS,705219,HYLAN G-F 20,21604178,284637
M09AX,OTHER DRUGS FOR DISORDERS OF MUSCULO-SKELETAL SYS,766337,Guanidine,21604178,50675
M09AX01,HYALURONIC ACID,787787,hyaluronate,21604179,62372
M09AX01,HYALURONIC ACID,1395573,Chondroitin Sulfates,21604179,2473
N01AF01,METHOHEXITAL,19005015,Methohexital,21604195,6847
N01AF03,THIOPENTAL,700253,Thiopental,21604197,10493
N01AH01,FENTANYL,1154029,Fentanyl,21604201,4337
N01AH02,ALFENTANIL,19059528,Alfentanil,21604202,480
N01AH03,SUFENTANIL,19078219,Sufentanil,21604203,56795
N01AH06,REMIFENTANIL,19016749,remifentanil,21604206,73032
N01AH51,"FENTANYL, COMBINATIONS",732893,Bupivacaine,21604207,1815
N01AH51,"FENTANYL, COMBINATIONS",739323,Droperidol,21604207,3648
N01AH51,"FENTANYL, COMBINATIONS",1136487,ropivacaine,21604207,35780
N01AH51,"FENTANYL, COMBINATIONS",1154029,Fentanyl,21604207,4337
N01AX01,DROPERIDOL,739323,Droperidol,21604209,3648
N01AX03,KETAMINE,785649,Ketamine,21604210,6130
N01AX07,ETOMIDATE,19050488,Etomidate,21604213,4177
N01AX10,PROPOFOL,753626,Propofol,21604214,8782
N01BA02,PROCAINE,751698,Procaine,21604223,8701
N01BA03,TETRACAINE,1036884,Tetracaine,21604224,10391
N01BA04,CHLOROPROCAINE,19049410,chloroprocaine,21604225,20859
N01BB01,BUPIVACAINE,732893,Bupivacaine,21604229,1815
N01BB02,LIDOCAINE,989878,Lidocaine,21604230,6387
N01BB03,MEPIVACAINE,702774,Mepivacaine,21604231,6759
N01BB04,PRILOCAINE,951279,Prilocaine,21604232,8686
N01BB06,CINCHOCAINE,923840,Dibucaine,21604234,3339
N01BB07,ETIDOCAINE,19050484,Etidocaine,21604235,4171
N01BB09,ROPIVACAINE,1136487,ropivacaine,21604237,35780
N01BB10,LEVOBUPIVACAINE,19098741,Levobupivacaine,21604238,259453
N01BB20,COMBINATIONS,732893,Bupivacaine,21604239,1815
N01BB20,COMBINATIONS,989878,Lidocaine,21604239,6387
N01BB51,"BUPIVACAINE, COMBINATIONS",732893,Bupivacaine,21604240,1815
N01BB51,"BUPIVACAINE, COMBINATIONS",1343916,Epinephrine,21604240,3992
N01BB52,"LIDOCAINE, COMBINATIONS",916460,Benzalkonium,21604241,1378
N01BB52,"LIDOCAINE, COMBINATIONS",939881,Capsaicin,21604241,1992
N01BB52,"LIDOCAINE, COMBINATIONS",989878,Lidocaine,21604241,6387
N01BB52,"LIDOCAINE, COMBINATIONS",1036884,Tetracaine,21604241,10391
N01BB52,"LIDOCAINE, COMBINATIONS",1343916,Epinephrine,21604241,3992
N01BB54,"PRILOCAINE, COMBINATIONS",951279,Prilocaine,21604243,8686
N01BB54,"PRILOCAINE, COMBINATIONS",989878,Lidocaine,21604243,6387
N01BB54,"PRILOCAINE, COMBINATIONS",1343916,Epinephrine,21604243,3992
N01BB57,"ETIDOCAINE, COMBINATIONS",1343916,Epinephrine,21604244,3992
N01BB57,"ETIDOCAINE, COMBINATIONS",19050484,Etidocaine,21604244,4171
N01BB58,"ARTICAINE, COMBINATIONS",1343916,Epinephrine,21604245,3992
N01BB58,"ARTICAINE, COMBINATIONS",19080512,Articaine,21604245,592464
N01BC01,COCAINE,1001419,Cocaine,21604247,2653
N01BX,OTHER LOCAL ANESTHETICS,942659,trichlorofluoromethane,21604248,38578
N01BX,OTHER LOCAL ANESTHETICS,963747,dichlorodifluoromethane,21604248,50110
N01BX01,ETHYL CHLORIDE,950316,Ethyl Chloride,21604249,4141
N01BX02,DYCLONINE,992308,dyclonine,21604250,23744
N02AA01,MORPHINE,1110410,Morphine,21604256,7052
N02AA01,MORPHINE,19112635,Morphine Liposomal,21604256,477468
N02AA02,OPIUM,923829,Opium,21604257,7676
N02AA03,HYDROMORPHONE,1126658,Hydromorphone,21604258,3423
N02AA05,OXYCODONE,1124957,Oxycodone,21604260,7804
N02AA55,"OXYCODONE, COMBINATIONS",1112807,Aspirin,21604265,1191
N02AA55,"OXYCODONE, COMBINATIONS",1124957,Oxycodone,21604265,7804
N02AA55,"OXYCODONE, COMBINATIONS",1125315,Acetaminophen,21604265,161
N02AA55,"OXYCODONE, COMBINATIONS",1177480,Ibuprofen,21604265,5640
N02AA58,"DIHYDROCODEINE, COMBINATIONS",1125315,Acetaminophen,21604266,161
N02AA58,"DIHYDROCODEINE, COMBINATIONS",1134439,Caffeine,21604266,1886
N02AA58,"DIHYDROCODEINE, COMBINATIONS",1189596,dihydrocodeine,21604266,23088
N02AA59,"CODEINE, COMBINATIONS EXCL. PSYCHOLEPTICS",1112807,Aspirin,21604267,1191
N02AA59,"CODEINE, COMBINATIONS EXCL. PSYCHOLEPTICS",1125315,Acetaminophen,21604267,161
N02AA59,"CODEINE, COMBINATIONS EXCL. PSYCHOLEPTICS",1134439,Caffeine,21604267,1886
N02AA59,"CODEINE, COMBINATIONS EXCL. PSYCHOLEPTICS",1135766,Phenylephrine,21604267,8163
N02AA59,"CODEINE, COMBINATIONS EXCL. PSYCHOLEPTICS",1139699,butalbital,21604267,19860
N02AA59,"CODEINE, COMBINATIONS EXCL. PSYCHOLEPTICS",1154332,Pseudoephedrine,21604267,8896
N02AA59,"CODEINE, COMBINATIONS EXCL. PSYCHOLEPTICS",1163944,Guaifenesin,21604267,5032
N02AA59,"CODEINE, COMBINATIONS EXCL. PSYCHOLEPTICS",1192710,Chlorpheniramine,21604267,2400
N02AA59,"CODEINE, COMBINATIONS EXCL. PSYCHOLEPTICS",1201620,Codeine,21604267,2670
N02AB02,PETHIDINE,1102527,Meperidine,21604271,6754
N02AB03,FENTANYL,1154029,Fentanyl,21604272,4337
N02AB52,"PETHIDINE, COMBINATIONS EXCL. PSYCHOLEPTICS",1102527,Meperidine,21604273,6754
N02AB52,"PETHIDINE, COMBINATIONS EXCL. PSYCHOLEPTICS",1125315,Acetaminophen,21604273,161
N02AB52,"PETHIDINE, COMBINATIONS EXCL. PSYCHOLEPTICS",1153013,Promethazine,21604273,8745
N02AC04,DEXTROPROPOXYPHENE,1153664,Propoxyphene,21604278,8785
N02AC54,"DEXTROPROPOXYPHENE, COMB. EXCL. PSYCHOLEPTICS",1112807,Aspirin,21604281,1191
N02AC54,"DEXTROPROPOXYPHENE, COMB. EXCL. PSYCHOLEPTICS",1125315,Acetaminophen,21604281,161
N02AC54,"DEXTROPROPOXYPHENE, COMB. EXCL. PSYCHOLEPTICS",1134439,Caffeine,21604281,1886
N02AC54,"DEXTROPROPOXYPHENE, COMB. EXCL. PSYCHOLEPTICS",1153664,Propoxyphene,21604281,8785
N02AD,BENZOMORPHAN DERIVATIVES,1114220,Naloxone,21604283,7242
N02AD,BENZOMORPHAN DERIVATIVES,1125315,Acetaminophen,21604283,161
N02AD,BENZOMORPHAN DERIVATIVES,1130585,Pentazocine,21604283,8001
N02AD01,PENTAZOCINE,1130585,Pentazocine,21604284,8001
N02AE01,BUPRENORPHINE,1133201,Buprenorphine,21604287,1819
N02AF01,BUTORPHANOL,1133732,Butorphanol,21604289,1841
N02AF02,NALBUFINE,1114122,Nalbuphine,21604290,7238
N02AX,OTHER OPIOIDS,1125765,Oxymorphone,21604296,7814
N02AX,OTHER OPIOIDS,1189766,Levorphanol,21604296,6378
N02AX02,TRAMADOL,1103314,Tramadol,21604298,10689
N02AX03,DEZOCINE,19088393,dezocine,21604299,22713
N02AX06,TAPENTADOL,19026459,tapentadol,21604301,787390
N02AX52,"TRAMADOL, COMBINATIONS",1103314,Tramadol,21604302,10689
N02AX52,"TRAMADOL, COMBINATIONS",1125315,Acetaminophen,21604302,161
N02BA,SALICYLIC ACID AND DERIVATIVES,901656,Menthol,21604304,6750
N02BA,SALICYLIC ACID AND DERIVATIVES,909440,methyl salicylate,21604304,29787
N02BA,SALICYLIC ACID AND DERIVATIVES,964407,Salicylic Acid,21604304,9525
N02BA,SALICYLIC ACID AND DERIVATIVES,1123904,phenyltoloxamine,21604304,33408
N02BA,SALICYLIC ACID AND DERIVATIVES,1129625,Diphenhydramine,21604304,3498
N02BA,SALICYLIC ACID AND DERIVATIVES,1168079,Magnesium Salicylate,21604304,52364
N02BA,SALICYLIC ACID AND DERIVATIVES,1195334,Choline,21604304,2449
N02BA,SALICYLIC ACID AND DERIVATIVES,19060877,Thiosalicylate,21604304,91099
N02BA01,ACETYLSALICYLIC ACID,1112807,Aspirin,21604305,1191
N02BA01,ACETYLSALICYLIC ACID,1551860,Pravastatin,21604305,42463
N02BA03,CHOLINE SALICYLATE,1195334,Choline,21604307,2449
N02BA04,SODIUM SALICYLATE,964407,Salicylic Acid,21604308,9525
N02BA05,SALICYLAMIDE,1164108,salicylamide,21604309,9518
N02BA06,SALSALATE,1137460,Salsalate,21604310,36108
N02BA11,DIFLUNISAL,1126128,Diflunisal,21604315,3393
N02BA51,"ACETYLSALICYLIC ACID, COMB. EXCL. PSYCHOLEPTICS",749910,Carisoprodol,21604320,2101
N02BA51,"ACETYLSALICYLIC ACID, COMB. EXCL. PSYCHOLEPTICS",1112807,Aspirin,21604320,1191
N02BA51,"ACETYLSALICYLIC ACID, COMB. EXCL. PSYCHOLEPTICS",1129625,Diphenhydramine,21604320,3498
N02BA51,"ACETYLSALICYLIC ACID, COMB. EXCL. PSYCHOLEPTICS",1134439,Caffeine,21604320,1886
N02BA51,"ACETYLSALICYLIC ACID, COMB. EXCL. PSYCHOLEPTICS",1135766,Phenylephrine,21604320,8163
N02BA51,"ACETYLSALICYLIC ACID, COMB. EXCL. PSYCHOLEPTICS",1139993,Phenylpropanolamine,21604320,8175
N02BA51,"ACETYLSALICYLIC ACID, COMB. EXCL. PSYCHOLEPTICS",1164108,salicylamide,21604320,9518
N02BA51,"ACETYLSALICYLIC ACID, COMB. EXCL. PSYCHOLEPTICS",1189596,dihydrocodeine,21604320,23088
N02BA51,"ACETYLSALICYLIC ACID, COMB. EXCL. PSYCHOLEPTICS",1192710,Chlorpheniramine,21604320,2400
N02BA51,"ACETYLSALICYLIC ACID, COMB. EXCL. PSYCHOLEPTICS",1201620,Codeine,21604320,2670
N02BA51,"ACETYLSALICYLIC ACID, COMB. EXCL. PSYCHOLEPTICS",1551860,Pravastatin,21604320,42463
N02BA71,"ACETYLSALICYLIC ACID, COMB WITH PSYCHOLEPTICS",702865,Meprobamate,21604325,6760
N02BA71,"ACETYLSALICYLIC ACID, COMB WITH PSYCHOLEPTICS",1112807,Aspirin,21604325,1191
N02BA71,"ACETYLSALICYLIC ACID, COMB WITH PSYCHOLEPTICS",1134439,Caffeine,21604325,1886
N02BA71,"ACETYLSALICYLIC ACID, COMB WITH PSYCHOLEPTICS",1139699,butalbital,21604325,19860
N02BA71,"ACETYLSALICYLIC ACID, COMB WITH PSYCHOLEPTICS",1201620,Codeine,21604325,2670
N02BE01,PARACETAMOL,1125315,Acetaminophen,21604344,161
N02BE01,PARACETAMOL,1129625,Diphenhydramine,21604344,3498
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",738818,Doxylamine,21604348,3642
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",749910,Carisoprodol,21604348,2101
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",1112807,Aspirin,21604348,1191
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",1119510,Dextromethorphan,21604348,3289
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",1123904,phenyltoloxamine,21604348,33408
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",1125315,Acetaminophen,21604348,161
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",1129625,Diphenhydramine,21604348,3498
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",1130863,Brompheniramine,21604348,1767
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",1134439,Caffeine,21604348,1886
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",1135766,Phenylephrine,21604348,8163
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",1139993,Phenylpropanolamine,21604348,8175
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",1154332,Pseudoephedrine,21604348,8896
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",1159811,Pyrilamine,21604348,9009
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",1163944,Guaifenesin,21604348,5032
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",1164108,salicylamide,21604348,9518
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",1168079,Magnesium Salicylate,21604348,52364
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",1172206,pamabrom,21604348,54365
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",1174888,Hydrocodone,21604348,5489
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",1188052,dexbrompheniramine,21604348,22696
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",1188114,dexchlorpheniramine,21604348,22697
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",1189596,dihydrocodeine,21604348,23088
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",1192710,Chlorpheniramine,21604348,2400
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",1201620,Codeine,21604348,2670
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",1301152,Melatonin,21604348,6711
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",19009540,Vitamin E,21604348,11256
N02BE51,"PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS",19035704,Calcium Carbonate,21604348,1897
N02BE71,"PARACETAMOL, COMBINATIONS WITH PSYCHOLEPTICS",1125315,Acetaminophen,21604351,161
N02BE71,"PARACETAMOL, COMBINATIONS WITH PSYCHOLEPTICS",1134439,Caffeine,21604351,1886
N02BE71,"PARACETAMOL, COMBINATIONS WITH PSYCHOLEPTICS",1139699,butalbital,21604351,19860
N02BG08,ZICONOTIDE,19005061,ziconotide,21604361,68503
N02C,ANTIMIGRAINE PREPARATIONS,1115008,Naproxen,21604364,7258
N02C,ANTIMIGRAINE PREPARATIONS,1140643,Sumatriptan,21604364,37418
N02CA01,DIHYDROERGOTAMINE,1126557,Dihydroergotamine,21604366,3418
N02CA02,ERGOTAMINE,1145379,Ergotamine,21604367,4025
N02CA04,METHYSERGIDE,1106740,Methysergide,21604368,6911
N02CA52,"ERGOTAMINE, COMBINATIONS EXCL. PSYCHOLEPTICS",734275,Phenobarbital,21604371,8134
N02CA52,"ERGOTAMINE, COMBINATIONS EXCL. PSYCHOLEPTICS",1116109,Belladonna Alkaloids,21604371,1359
N02CA52,"ERGOTAMINE, COMBINATIONS EXCL. PSYCHOLEPTICS",1134439,Caffeine,21604371,1886
N02CA52,"ERGOTAMINE, COMBINATIONS EXCL. PSYCHOLEPTICS",1145379,Ergotamine,21604371,4025
N02CC01,SUMATRIPTAN,1140643,Sumatriptan,21604376,37418
N02CC02,NARATRIPTAN,1118117,naratriptan,21604377,141366
N02CC03,ZOLMITRIPTAN,1116031,zolmitriptan,21604378,135775
N02CC04,RIZATRIPTAN,1154077,rizatriptan,21604379,88014
N02CC05,ALMOTRIPTAN,1103552,almotriptan,21604380,279645
N02CC06,ELETRIPTAN,1189697,eletriptan,21604381,231049
N02CC07,FROVATRIPTAN,1189458,frovatriptan,21604382,228783
N02CX,OTHER ANTIMIGRAINE PREPARATIONS,1103518,isometheptene,21604383,27946
N02CX,OTHER ANTIMIGRAINE PREPARATIONS,1125315,Acetaminophen,21604383,161
N02CX,OTHER ANTIMIGRAINE PREPARATIONS,1134439,Caffeine,21604383,1886
N02CX,OTHER ANTIMIGRAINE PREPARATIONS,1189490,dichloralphenazone,21604383,22892
N02CX02,CLONIDINE,1398937,Clonidine,21604385,2599
N03AA01,METHYLPHENOBARBITAL,702685,Mephobarbital,21604392,6758
N03AA02,PHENOBARBITAL,734275,Phenobarbital,21604393,8134
N03AA03,PRIMIDONE,751347,Primidone,21604394,8691
N03AA30,METHARBITAL,19004254,metharbital,21604396,6825
N03AB01,ETHOTOIN,750146,Ethotoin,21604398,4136
N03AB04,MEPHENYTOIN,702661,Mephenytoin,21604401,6757
N03AC01,PARAMETHADIONE,19021932,paramethadione,21604406,32894
N03AC02,TRIMETHADIONE,19005629,Trimethadione,21604407,10827
N03AD01,ETHOSUXIMIDE,750119,Ethosuximide,21604410,4135
N03AD02,PHENSUXIMIDE,19023842,phensuximide,21604411,33309
N03AD03,MESUXIMIDE,759401,methsuximide,21604412,47858
N03AE01,CLONAZEPAM,798874,Clonazepam,21604415,2598
N03AF01,CARBAMAZEPINE,740275,Carbamazepine,21604417,2002
N03AF02,OXCARBAZEPINE,718122,oxcarbazepine,21604418,32624
N03AF03,RUFINAMIDE,19006586,rufinamide,21604419,69036
N03AG01,VALPROIC ACID,745466,Valproate,21604422,40254
N03AG06,TIAGABINE,715458,tiagabine,21604427,31914
N03AX07,PHENACEMIDE,19023286,phenacemide,21604430,33253
N03AX09,LAMOTRIGINE,705103,lamotrigine,21604431,28439
N03AX10,FELBAMATE,795661,felbamate,21604432,24812
N03AX11,TOPIRAMATE,742267,topiramate,21604433,38404
N03AX12,GABAPENTIN,797399,gabapentin,21604434,25480
N03AX14,LEVETIRACETAM,711584,Levetiracetam,21604436,114477
N03AX15,ZONISAMIDE,744798,zonisamide,21604437,39998
N03AX16,PREGABALIN,734354,pregabalin,21604438,187832
N03AX18,LACOSAMIDE,19087394,lacosamide,21604440,623400
N04AA01,TRIHEXYPHENIDYL,705178,Trihexyphenidyl,21604446,10811
N04AA04,PROCYCLIDINE,752276,Procyclidine,21604449,8718
N04AA05,PROFENAMINE,19050123,ethopropazine,21604450,4134
N04AB02,ORPHENADRINE (CHLORIDE),724394,Orphenadrine,21604458,7715
N04AC01,BENZATROPINE,719174,Benztropine,21604460,1424
N04BA01,LEVODOPA,789578,Levodopa,21604464,6375
N04BA02,LEVODOPA AND DECARBOXYLASE INHIBITOR,740560,Carbidopa,21604465,2019
N04BA02,LEVODOPA AND DECARBOXYLASE INHIBITOR,789578,Levodopa,21604465,6375
N04BB01,AMANTADINE,19087090,Amantadine,21604471,620
N04BC01,BROMOCRIPTINE,730548,Bromocriptine,21604473,1760
N04BC02,PERGOLIDE,732309,Pergolide,21604474,8047
N04BC04,ROPINIROLE,713823,ropinirole,21604476,72302
N04BC05,PRAMIPEXOLE,720810,Pramipexole,21604477,746741
N04BC07,APOMORPHINE,837027,Apomorphine,21604479,1043
N04BC09,ROTIGOTINE,786426,Rotigotine,21604481,616739
N04BD01,SELEGILINE,766209,Selegiline,21604483,9639
N04BD02,RASAGILINE,715710,rasagiline,21604484,134748
N04BX,OTHER DOPAMINERGIC AGENTS,740560,Carbidopa,21604485,2019
N04BX,OTHER DOPAMINERGIC AGENTS,782211,entacapone,21604485,60307
N04BX,OTHER DOPAMINERGIC AGENTS,789578,Levodopa,21604485,6375
N04BX01,TOLCAPONE,715727,tolcapone,21604486,72937
N04BX02,ENTACAPONE,782211,entacapone,21604487,60307
N05AA01,CHLORPROMAZINE,794852,Chlorpromazine,21604492,2403
N05AA02,LEVOMEPROMAZINE,19005147,Methotrimeprazine,21604493,6852
N05AA03,PROMAZINE,19052903,Promazine,21604494,8742
N05AA05,TRIFLUPROMAZINE,19005104,Triflupromazine,21604496,10805
N05AB02,FLUPHENAZINE,756018,Fluphenazine,21604501,4496
N05AB03,PERPHENAZINE,733008,Perphenazine,21604502,8076
N05AB04,PROCHLORPERAZINE,752061,Prochlorperazine,21604503,8704
N05AB06,TRIFLUOPERAZINE,704984,Trifluoperazine,21604505,10800
N05AB07,ACETOPHENAZINE,19029555,acetophenazine,21604506,16735
N05AC02,THIORIDAZINE,700299,Thioridazine,21604512,10502
N05AC03,MESORIDAZINE,703083,Mesoridazine,21604513,6779
N05AD01,HALOPERIDOL,766529,Haloperidol,21604516,5093
N05AE02,MOLINDONE,709699,Molindone,21604527,7019
N05AE04,ZIPRASIDONE,712615,ziprasidone,21604529,115698
N05AF03,CHLORPROTHIXENE,19095002,Chlorprothixene,21604533,2406
N05AF04,TIOTIXENE,700465,Thiothixene,21604534,10510
N05AG02,PIMOZIDE,745790,Pimozide,21604538,8331
N05AH01,LOXAPINE,792263,Loxapine,21604541,6475
N05AH02,CLOZAPINE,800878,Clozapine,21604542,2626
N05AH03,OLANZAPINE,785788,olanzapine,21604543,61381
N05AH04,QUETIAPINE,766814,quetiapine,21604544,51272
N05AN01,LITHIUM,751246,Lithium Carbonate,21604556,42351
N05AN01,LITHIUM,767410,lithium citrate,21604556,52105
N05AX08,RISPERIDONE,735979,Risperidone,21604559,35636
N05AX12,ARIPIPRAZOLE,757688,aripiprazole,21604562,89013
N05AX13,PALIPERIDONE,703244,paliperidone,21604563,679314
N05BA01,DIAZEPAM,723013,Diazepam,21604566,3322
N05BA02,CHLORDIAZEPOXIDE,990678,Chlordiazepoxide,21604567,2356
N05BA04,OXAZEPAM,724816,Oxazepam,21604569,7781
N05BA05,POTASSIUM CLORAZEPATE,790253,Chlorazepate,21604570,2353
N05BA06,LORAZEPAM,791967,Lorazepam,21604571,6470
N05BA11,PRAZEPAM,19050461,Prazepam,21604576,8627
N05BA12,ALPRAZOLAM,781039,Alprazolam,21604577,596
N05BA13,HALAZEPAM,801396,halazepam,21604578,26412
N05BB01,HYDROXYZINE,777221,Hydroxyzine,21604590,5553
N05BC01,MEPROBAMATE,702865,Meprobamate,21604594,6760
N05BE01,BUSPIRONE,733301,Buspirone,21604601,1827
N05CA01,PENTOBARBITAL,730729,Pentobarbital,21604608,8004
N05CA02,AMOBARBITAL,712757,Amobarbital,21604609,719
N05CA03,BUTOBARBITAL,959174,butabarbital,21604610,477631
N05CA05,APROBARBITAL,19030299,aprobarbital,21604612,17381
N05CA06,SECOBARBITAL,766067,Secobarbital,21604613,9624
N05CA07,TALBUTAL,19059149,talbutal,21604614,89810
N05CA16,HEXOBARBITAL,19068964,Hexobarbital,21604621,5302
N05CB01,COMBINATIONS OF BARBITURATES,712757,Amobarbital,21604627,719
N05CB01,COMBINATIONS OF BARBITURATES,766067,Secobarbital,21604627,9624
N05CC01,CHLORAL HYDRATE,742594,trichloroacetaldehyde,21604630,38574
N05CD01,FLURAZEPAM,756349,Flurazepam,21604636,4501
N05CD04,ESTAZOLAM,748010,Estazolam,21604639,4077
N05CD05,TRIAZOLAM,704599,Triazolam,21604640,10767
N05CD07,TEMAZEPAM,836715,Temazepam,21604642,10355
N05CD08,MIDAZOLAM,708298,Midazolam,21604643,6960
N05CD10,QUAZEPAM,731188,quazepam,21604645,35185
N05CE01,GLUTETHIMIDE,19061124,Glutethimide,21604650,4903
N05CE02,METHYPRYLON,19006742,Methyprylon,21604651,6910
N05CF03,ZALEPLON,720727,zaleplon,21604656,74667
N05CF04,ESZOPICLONE,757352,Eszopiclone,21604657,461016
N05CH01,MELATONIN,1301152,Melatonin,21604659,6711
N05CH01,MELATONIN,1353228,Vitamin B6,21604659,42954
N05CH01,MELATONIN,19037401,calcium phosphate,21604659,1919
N05CH01,MELATONIN,19100575,theanine,21604659,38022
N05CH02,RAMELTEON,781182,ramelteon,21604660,596205
N05CM,OTHER HYPNOTICS AND SEDATIVES,19052620,CHAMOMILE FLOWERS,21604661,221916
N05CM01,METHAQUALONE,19004160,Methaqualone,21604662,6823
N05CM04,CARBROMAL,19033243,carbromal,21604665,2067
N05CM05,SCOPOLAMINE,965748,Scopolamine,21604666,9601
N05CM08,ETHCHLORVYNOL,749727,Ethchlorvynol,21604669,4118
N05CM09,VALERIAN,1307353,Valerian extract,21604670,285250
N05CM09,VALERIAN,1397059,VALERIAN ROOT,21604670,253206
N05CM09,VALERIAN,1398499,Hops extract,21604670,259266
N05CM18,DEXMEDETOMIDINE,19061088,Dexmedetomidine,21604677,48937
N06A,ANTIDEPRESSANTS,766209,Selegiline,21604686,9639
N06AA01,DESIPRAMINE,716968,Desipramine,21604688,3247
N06AA02,IMIPRAMINE,778268,Imipramine,21604689,5691
N06AA06,TRIMIPRAMINE,705755,Trimipramine,21604693,10834
N06AA10,NORTRIPTYLINE,721724,Nortriptyline,21604697,7531
N06AA11,PROTRIPTYLINE,754270,Protriptyline,21604698,8886
N06AA12,DOXEPIN,738156,Doxepin,21604699,3638
N06AA17,AMOXAPINE,713109,Amoxapine,21604704,722
N06AA21,MAPROTILINE,794147,Maprotiline,21604707,6646
N06AB03,FLUOXETINE,755695,Fluoxetine,21604711,4493
N06AB04,CITALOPRAM,797617,Citalopram,21604712,2556
N06AB05,PAROXETINE,722031,Paroxetine,21604713,32937
N06AB06,SERTRALINE,739138,Sertraline,21604714,36437
N06AB08,FLUVOXAMINE,751412,Fluvoxamine,21604716,42355
N06AB10,ESCITALOPRAM,715939,Escitalopram,21604718,321988
N06AF01,ISOCARBOXAZID,781705,Isocarboxazid,21604720,6011
N06AF03,PHENELZINE,733896,Phenelzine,21604722,8123
N06AF04,TRANYLCYPROMINE,703470,Tranylcypromine,21604723,10734
N06AX,OTHER ANTIDEPRESSANTS,1363516,5-Hydroxytryptophan,21604729,94
N06AX02,TRYPTOPHAN,19006186,Tryptophan,21604731,10898
N06AX06,NEFAZODONE,714684,nefazodone,21604735,31565
N06AX11,MIRTAZAPINE,725131,Mirtazapine,21604740,15996
N06AX12,BUPROPION,750982,Bupropion,21604741,42347
N06AX16,VENLAFAXINE,743670,venlafaxine,21604745,39786
N06AX17,MILNACIPRAN,19080226,milnacipran,21604746,588250
N06AX21,DULOXETINE,715259,duloxetine,21604749,72625
N06AX23,DESVENLAFAXINE,717607,Desvenlafaxine,21604751,734064
N06BA,CENTRALLY ACTING SYMPATHOMIMETICS,19090984,armodafinil,21604753,641465
N06BA01,AMFETAMINE,714785,Amphetamine,21604754,725
N06BA01,AMFETAMINE,719311,Dextroamphetamine,21604754,3288
N06BA02,DEXAMFETAMINE,719311,Dextroamphetamine,21604755,3288
N06BA03,METAMFETAMINE,704053,Methamphetamine,21604756,6816
N06BA04,METHYLPHENIDATE,705944,Methylphenidate,21604757,6901
N06BA05,PEMOLINE,727835,Pemoline,21604758,7966
N06BA07,MODAFINIL,710650,modafinil,21604760,30125
N06BA09,ATOMOXETINE,742185,atomoxetine,21604762,38400
N06BA11,DEXMETHYLPHENIDATE,731533,dexmethylphenidate,21604764,352372
N06BC01,CAFFEINE,1134439,Caffeine,21604766,1886
N06BC01,CAFFEINE,1560524,Glucose,21604766,4850
